"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus"
"sp251",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp252",0.11852074108869,-1.10779612027191,2.91392424541105,-0.380173273899109,0.70381679682705,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp253",0.497866786962003,1.78509998599526,1.82563795961788,0.977795173786207,0.328175638497396,0.447229824389465,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"sp254",0.800327312924095,-2.81018730128263,1.64840497154971,-1.70479181377419,0.0882332588283743,0.257161763685222,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas"
"sp255",0.152165666969653,-1.30676817445198,2.60676053347581,-0.501299662040517,0.616160243103666,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium"
"sp256",0.828195974444047,1.65448113825625,1.38700371677852,1.19284549727017,0.232929887855644,0.398668461906774,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Arsenicitalea"
"sp257",0.0383846555540869,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Niabella"
"sp258",0.389273328583367,0.253936169684083,1.58297454746607,0.160417089517054,0.872552528460003,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"sp259",0.23717339988525,-1.44594196582077,2.91344776333042,-0.496299258912364,0.61968328907665,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina"
"sp260",0.208331563364179,-1.5332824498734,2.38656404255957,-0.642464405953661,0.520571693071434,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Puia"
"sp261",0.830778293297087,-2.4612062226597,1.44674819848095,-1.701198747124,0.088905673044616,0.257161763685222,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas"
"sp262",0.319684080087657,-1.63751131039491,2.18005356066081,-0.751133522562886,0.452572302862474,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp263",0.968319508035293,0.433885466802333,1.61305759386691,0.268983245515865,0.787942575818732,0.825022226445496,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA
"sp264",0,0,0,0,1,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp265",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp266",0.152146807029285,0.336324629565897,2.91400114464264,0.115416780183572,0.908114779179777,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp267",0.272932203455911,-1.8583980571097,2.91248514314897,-0.638079841018658,0.523421708429075,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"sp268",0.607334096303635,-2.13070446114646,2.02707732507381,-1.05112145194998,0.293202812758702,0.414207148182928,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA
"sp269",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"sp270",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Prosthecobacter"
"sp271",0.907721734237568,0.0669896559352691,2.41044204396201,0.0277914402061952,0.977828493053248,0.977828493053248,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"sp272",0.16090245235099,-1.52465106627919,2.91330939660448,-0.5233399061755,0.600737735116285,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp273",0.0617895342279178,-0.692435908784672,2.9141922350862,-0.237608178502401,0.812185006638771,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp274",0.58074144309636,1.84290224625178,2.04830270522459,0.899721628815463,0.368268410182734,0.468974277268753,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp276",0.736509059822039,2.27967493271211,1.27588886951292,1.78673471270456,0.0739803758188645,0.250824242793855,"Bacteria","Deinococcota","Deinococci","Deinococcales","Trueperaceae","Truepera"
"sp277",0.0365676164799146,-0.30459455213425,2.91432354466579,-0.104516381748953,0.916759568720299,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Taibaiella"
"sp278",0.100478538885785,-0.208699129147587,2.91422957752562,-0.071613825745598,0.942909236973724,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","UTBCD1"
"sp279",0.43693282333006,-2.01463456440111,1.91448068817507,-1.05231386080029,0.292655574422162,0.414207148182928,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium"
"sp280",0,0,0,0,1,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micromonosporales","Micromonosporaceae","Micromonospora"
"sp281",0.310439577636497,1.24283702397197,2.33813681615099,0.531550170797068,0.595037584261217,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp282",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"sp283",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium"
"sp284",0.130872752784389,-0.98453029158641,2.82599937602949,-0.348383053420793,0.727552527750391,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp285",0.183955477534397,0.947047610458561,2.28892661616135,0.413751844979115,0.679055853838669,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"sp287",0.458786079248081,-2.57959144390723,2.74545062613845,-0.939587628838727,0.347429124403742,0.454723412822544,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"sp288",0.179225728791043,0.221375927441098,2.09552599321963,0.105642176788735,0.915866259730059,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hyphomonas"
"sp289",0.0581422016844537,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"sp290",0.571095389600504,-2.10218824412831,1.90655751625908,-1.1026094026542,0.270196825208975,0.405970509901929,"Bacteria","Planctomycetota","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"sp291",0.137130927814787,-0.924557060147561,2.91407696457651,-0.317272697799841,0.75103669200178,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"sp292",0.0779996260428827,0.394536905740108,2.91393665852711,0.135396527781606,0.89229836928344,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp293",0.605018512533699,2.00705235075421,2.0597105856883,0.974434158225925,0.329841016094775,0.447229824389465,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp294",0.803140162938441,1.43099981086386,1.70751097532951,0.838061852333163,0.401995966319741,0.486770625883768,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"sp295",0.0992364046227441,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp296",0.0249604059242447,-0.461850296462911,2.91431148170722,-0.158476641691147,0.874081225290227,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis"
"sp297",0.0795780758097568,0.370765537445773,2.91387114930154,0.127241569186972,0.898749205295521,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp298",0.935078449351392,2.5639865469664,1.48006238204473,1.73235032392635,0.0832112069644302,0.255372324821872,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"sp299",0.581299455646851,-2.72273450746907,2.39953175207377,-1.13469409401062,0.256503512739851,0.402470095036467,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp300",0.323973620366734,-2.12033122732867,2.91177693387478,-0.728191504871594,0.466496365393372,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6"
"sp301",0.0230307933324522,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas"
"sp302",0.414926993682048,-1.82956369235129,1.62416117749521,-1.12646682958698,0.259967973204025,0.402470095036467,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus"
"sp303",0.275945502880044,-0.362476870470895,1.7149043597898,-0.211368563151431,0.832599685537174,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp304",0.293080521141204,-1.74799466324405,2.62231658553522,-0.666584146584757,0.505037798295177,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp305",0.147812718808897,-1.17343159494584,2.91383787235241,-0.402709981251807,0.687161590308169,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas"
"sp306",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"sp307",0.584583415704796,2.27307355498063,1.6585045151607,1.37055614513078,0.170513361847498,0.365679257938009,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp308",0.571176598784029,0.141403082136926,1.85422692886433,0.0762598579147658,0.939212361549403,0.953663792356244,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Seohaeicola"
"sp309",0.100796018765014,-0.642697911696381,2.86731237371635,-0.224146457702959,0.822643343985981,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Pseudohongiellaceae","BIyi10"
"sp310",0.587772324713117,0.841225087534508,1.552404024763,0.541885407481429,0.58789744999997,0.645961395678979,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella"
"sp311",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp312",0.0524080865353317,0.0986638180058313,2.91411816767162,0.0338571781681262,0.972991040465898,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Vulgatibacteraceae","Vulgatibacter"
"sp313",0.599705751278214,-2.55948944858342,2.13628848708356,-1.19810103553833,0.230877685770066,0.398668461906774,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp314",0.448086806784187,1.82298891530827,1.92680983122705,0.946117715284513,0.344088549059432,0.453687123945029,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp315",0.191346722082545,0.948345243665884,2.26795063819665,0.418150742654592,0.675836907047996,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Pelagibacterium"
"sp316",0.099800104440626,-1.10779612027191,2.91392424541105,-0.380173273899109,0.70381679682705,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella"
"sp317",0.160245748913303,-0.0748898718952684,2.65283332202639,-0.0282301459626055,0.977478593799476,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp318",0.0752476118598166,-0.807742144143183,2.91413922960447,-0.277180354300648,0.781641623859614,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"sp319",0.162925529622505,-1.44594196582077,2.91344776333042,-0.496299258912364,0.61968328907665,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"sp320",0.179214470799245,-1.00818001605689,2.91390348273766,-0.345989502407846,0.729350603966211,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp321",0.170689525209424,-0.934504612383904,2.39297493640422,-0.39052001680725,0.696152056715563,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae",NA
"sp323",0.240420090124798,-1.42939933064671,2.34781818346979,-0.608820282895258,0.542643567886186,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"sp324",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea"
"sp325",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA
"sp326",0.253482028836386,-1.17343159494584,2.91383787235241,-0.402709981251807,0.687161590308169,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"sp327",0.543514987458601,-2.50093252999218,2.90967917008715,-0.859521749237141,0.390052725989703,0.480594533582101,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavihumibacter"
"sp328",0.0393791518937101,-0.527412087826982,2.91423966771451,-0.180977595518286,0.856385161804223,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum"
"sp329",0.37523912142097,-2.30672012154788,2.29403360304396,-1.00553022348368,0.314641603739663,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavitalea"
"sp330",0.466108264463794,-2.31194071698007,2.27297314122051,-1.01714387867277,0.309084989143112,0.431304170614454,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family",NA
"sp331",0.246435536236093,-1.77886065201328,2.91269246913386,-0.610727246650331,0.541380164916218,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"sp332",0.370910571160653,-0.738704241368147,1.86610985396333,-0.395852494856749,0.6922138479779,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"sp333",0.0852043002517101,-0.758015833896433,2.91412935733935,-0.260117428207962,0.794773194765671,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp334",0.175555817751637,0.325379686727867,2.91317888678281,0.111692312547,0.911067374888075,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp335",0.0470482641260695,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp336",0.380808234007342,-2.18614418023369,2.91114483547049,-0.75095685848292,0.452678619765349,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aquimonas"
"sp337",0.257642775611329,-1.71889196248368,2.91285334502625,-0.59010590609332,0.555119649484515,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp338",0.0534563723851994,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp339",0.23594963442744,-1.65812392317513,2.91301100863055,-0.569213064510402,0.569211555675266,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"sp340",0.431868492600598,-1.18516304090315,2.12623012344391,-0.557401114693791,0.577253404060166,0.638205626849128,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp341",0.155833818683587,-0.924557060147562,2.91407696457651,-0.317272697799841,0.751036692001779,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp342",0.190167921225213,-1.41355428716287,2.39140516246226,-0.591097781903019,0.5544549059797,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"sp343",0.258438447406761,-1.59821911684019,2.91314871637099,-0.548622563571401,0.58326449795882,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Nevskia"
"sp344",0.592711339501408,-2.44965092498077,2.13701293369025,-1.14629672397474,0.251672397987258,0.402470095036467,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp345",0.61219070710817,-0.479933348710931,1.41524068141265,-0.339117829931143,0.734520967109973,0.778213480163076,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira"
"sp346",0.341431963591631,-1.86881230336172,2.04067421682075,-0.915781797975194,0.359781352217637,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae",NA
"sp347",0.123874052782837,-1.04549057323092,2.44944483997897,-0.426827563604126,0.669504928592034,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis"
"sp348",0.0612195575521577,0.319104233636093,2.91401834658821,0.109506597310792,0.91280068934258,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp349",0.10962878473711,-0.924557060147561,2.91407696457651,-0.317272697799841,0.75103669200178,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp350",0.164055127596768,-0.765984517323351,2.5737977393608,-0.297608668159598,0.766001857978695,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"sp351",0.547280871993754,1.48228615215784,1.38942190006994,1.0668366117471,0.286045622796304,0.410613877885016,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium"
"sp352",0.083134028699671,-0.807742144143183,2.91413922960447,-0.277180354300648,0.781641623859614,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp353",0.10161212767325,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter"
"sp354",0.13877476321563,-0.490741457146422,2.80748741261455,-0.174797384644159,0.861238843451987,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp355",0.217222371688542,0.761791609821764,2.38334192148562,0.319631691514456,0.749247547318914,NA,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Planctomicrobium"
"sp356",0.184070904141466,-0.984576855927251,2.91403349985516,-0.337874240627704,0.735457960178047,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp357",0.621932465717022,-2.87411241529768,2.42771833209719,-1.18387391869092,0.236462975858413,0.400861044788547,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp358",0.519257017628026,2.00239780040126,1.83804024842768,1.08941999616938,0.275968717405244,0.405970509901929,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp359",0.153638770924669,-1.36926814050518,2.43361067413947,-0.562648806177414,0.573674050751234,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Nordella"
"sp360",0.0908934634442617,-0.75008062674802,2.88959276626432,-0.259580047231959,0.795187728869563,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp361",0.0161013325814083,-0.461850296462911,2.91431148170722,-0.158476641691147,0.874081225290227,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp362",0.122707412829875,-0.807713557383765,2.83154517987535,-0.285255401582298,0.77544847832054,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Ellin6067"
"sp363",0.03443285236236,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"sp364",0.00929467686580749,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter"
"sp365",0.0385128390422292,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae",NA
"sp366",0.388452816268894,1.56249042953356,1.83008632347092,0.853779632957509,0.393227101459739,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp367",0.220162897052566,0.646319639822593,2.91340354405786,0.221843500239031,0.824435714777129,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp368",0.0128654422058978,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp369",0.0376830247323799,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp370",0.128569649038201,-0.692435908784672,2.9141922350862,-0.237608178502401,0.812185006638771,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter"
"sp371",0.0383393423111751,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus"
"sp372",0.482811347841516,-0.803795575796084,1.57204727220391,-0.511304965193072,0.609137528796202,0.665193129605668,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium"
"sp373",0.363565573398323,1.61882858715529,1.64586755197768,0.983571603444096,0.325326192964802,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter"
"sp374",0,NA,NA,NA,NA,NA,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"sp376",0.0753379003930918,-0.0418409301870428,2.91426279164055,-0.0143572948558592,0.988544929643567,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp377",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae",NA
"sp378",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"sp379",0.0126779062625641,-0.297507320139779,2.91436237058695,-0.10208315998805,0.918690667561588,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea"
"sp380",0.0385963266176934,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"sp381",0.402757724568281,-1.85513323828365,2.13102285441021,-0.870536528711742,0.384007265677406,0.480594533582101,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp382",0.498807357472687,-0.386449660665284,2.16933093423909,-0.178142327003157,0.858611201488671,0.892018263681202,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Demequinaceae","Lysinimicrobium"
"sp383",0.631258820073118,-2.67386299245864,2.42734709646472,-1.10155774440044,0.27065398731346,0.405970509901929,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp384",0.012556316732182,-0.29750732014404,2.91436237058695,-0.102083159989512,0.918690667560427,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"sp385",0.146746608588114,-0.224626687066331,2.4197856838573,-0.0928291660558388,0.926039279886012,NA,"Bacteria","Bacteroidota","Rhodothermia","Balneolales","Balneolaceae","CK06-06-Mud-MAS4B-21"
"sp386",0.0744273034670581,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp387",0.125716323261262,-0.924557060147561,2.91407696457651,-0.317272697799841,0.75103669200178,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"sp388",0.0781365672212341,-0.650472502688177,2.91414445408306,-0.223212168421091,0.823370381813957,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp389",0.0561484898666734,0.0629566230587568,2.91420811408479,0.0216033380575939,0.98276437076927,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"sp390",0.024809101155686,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliaceae",NA
"sp391",0.376986607625628,-2.27037082184204,2.29873194132285,-0.987662276331147,0.323318075440953,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp392",0.0704888937043973,-0.642709598531095,2.91418236298885,-0.220545428691675,0.825446396244013,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp394",0.407524085080849,0.857142244531561,2.16991995123232,0.395010997546145,0.69283477173946,0.742919213070023,"Bacteria","Bacteroidota","Rhodothermia","Rhodothermales","Rhodothermaceae","Rubrivirga"
