"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","threshold","Comparison","Enriched_Genus"
"20",6.66508181418492,3.34106411966557,0.933277531159448,3.57992559353147,0.000343692057912895,0.00811972486819214,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Enriched","Terephthalamide vs. Control","Sediminibacterium"
"21",6.09608896238486,-4.99422389061237,1.38897578632356,-3.5956162373654,0.000323624585071845,0.00811972486819214,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","Enriched","Terephthalamide vs. Control","Curvibacter"
"22",4.09869017733598,4.34622603308605,1.20868285646986,3.59583658345239,0.000323350746391752,0.00811972486819214,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Enriched","Terephthalamide vs. Control","Hydrogenophaga"
"23",68.7089022934668,-3.49483246005923,0.72833499270589,-4.79838603809948,1.59949272780634e-06,2.32541635042614e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Enriched","Terephthalate vs. Control","Hydrogenophaga"
"24",14.06245439809,4.55426532473599,1.35697262643633,3.35619542797732,0.000790227073007973,0.00466727864995334,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Enriched","Terephthalate vs. Control","Pseudomonas"
"25",21.8825639992558,-6.48866395234219,1.49869246772214,-4.32954998579814,1.49414354268265e-05,0.000134472918841439,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus","Enriched","Terephthalate vs. Control","Rhodococcus"
"26",5.75256628682833,5.0929485459383,0.742024649973087,6.86358404147763,6.71539866294647e-12,3.17302586824221e-10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Bradyrhizobium","Enriched","Terephthalate vs. Control","Bradyrhizobium"
"27",16.6352794157866,-4.28174228250934,0.963509626153907,-4.4439019250913,8.83418871680111e-06,9.27589815264116e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Alcaligenaceae","Achromobacter","Enriched","Terephthalate vs. Control","Achromobacter"
"28",22.3717108798525,9.63748160031503,0.993568572761989,9.69986558001136,3.01896102683904e-22,5.70583634072579e-20,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter","Enriched","Terephthalate vs. Control","Nitrobacter"
"29",10.9144414905977,4.33103069915586,0.854716483336115,5.06721326146777,4.03681934287362e-07,6.93598959821013e-06,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Micrococcaceae","Pseudarthrobacter","Enriched","Terephthalate vs. Control","Pseudarthrobacter"
"30",17.5237285165242,10.2384050444878,1.09738914446656,9.32978524173818,1.06085639667703e-20,1.0025092948598e-18,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Enriched","Terephthalate vs. Control","Nitrosomonas"
"31",5.09230080900206,-4.54607515334713,1.24491533419249,-3.65171432023201,0.000260495573163198,0.00169771252854636,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","Enriched","Terephthalate vs. Control","Limnohabitans"
"32",3.80794043584583,5.65860586137117,1.72167186128166,3.28669242300257,0.00101371489633512,0.00547406044020966,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium","Enriched","Terephthalate vs. Control","Aquabacterium"
"33",9.27937454496256,-5.29823183564988,1.19842882667532,-4.42098163672199,9.82535243000643e-06,9.77364004879587e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas","Enriched","Terephthalate vs. Control","Thermomonas"
"34",13.0604320496009,7.43651464087791,1.06580838829461,6.97734669997955,3.00806756834747e-12,1.89508256805891e-10,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Enriched","Terephthalate vs. Control","Lacunisphaera"
"35",5.95747685221952,6.3053654176276,1.29884941668521,4.85457770287144,1.20643558516739e-06,1.90013604663865e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Enriched","Terephthalate vs. Control","Acidovorax"
"36",6.92866527611973,5.37508715618787,1.04778713683736,5.12994191970329,2.89831589689637e-07,5.47781704513414e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingopyxis","Enriched","Terephthalate vs. Control","Sphingopyxis"
"37",6.51299960836208,6.2280210068812,1.01499221266048,6.13602836474617,8.46100565614906e-10,2.66521678168695e-08,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Enriched","Terephthalate vs. Control","Sediminibacterium"
"38",2.28645060688897,4.92293691971924,1.48122440259409,3.32355915221058,0.000888765717322773,0.00494049178158835,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Enriched","Terephthalate vs. Control","Phenylobacterium"
"39",7.78350822134297,6.68797419232134,1.06749157657239,6.2651306474902,3.72512954333045e-10,1.40809896737891e-08,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter","Enriched","Terephthalate vs. Control","Lacibacter"
"40",10.322437020323,7.09643022442685,1.71098040653571,4.14758123314531,3.36006267215023e-05,0.000276109497841911,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Enriched","Terephthalate vs. Control","Nitrosospira"
"41",5.38129901024822,6.05255233598508,1.5648228999774,3.86788328319613,0.00010978418674415,0.000798046588255554,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium","Enriched","Terephthalate vs. Control","Novosphingobium"
"42",4.19595373648032,-5.01668465545813,0.920525937843451,-5.44980260655219,5.04257559913547e-08,1.19130848529575e-06,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea","Enriched","Terephthalate vs. Control","Bosea"
"43",5.53062715325274,-5.4151099789214,1.6534832321581,-3.27497120841902,0.00105672742892253,0.00554781900184329,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","Enriched","Terephthalate vs. Control","Mesorhizobium"
"44",9.65488355878324,6.89776987545866,1.1706738778801,5.89213614977847,3.812348570862e-09,1.02933411413274e-07,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Lacibacter","Enriched","Terephthalate vs. Control","Lacibacter"
"45",4.24406701844431,5.60181450893731,1.17684590124607,4.76002380855981,1.93570123563189e-06,2.61319666810305e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter","Enriched","Terephthalate vs. Control","Aminobacter"
"46",4.74628555599303,5.97764251775404,1.35916547373575,4.39802410616283,1.09240848148248e-05,0.000103232601500094,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosospira","Enriched","Terephthalate vs. Control","Nitrosospira"
"47",4.35483189748739,5.79950939388613,1.26373943501148,4.58916548238717,4.45021538603017e-06,5.25681692474814e-05,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga","Enriched","Terephthalate vs. Control","Hydrogenophaga"
"48",1.72719395429572,4.5175102849111,1.38873755009411,3.25296186065175,0.00114208825205878,0.00583391026051645,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Methyloversatilis","Enriched","Terephthalate vs. Control","Methyloversatilis"
"49",5.23788162910354,5.64371965763599,1.07940949733268,5.22852510709063,1.70867633081306e-07,3.58822029470742e-06,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA,"Enriched","Terephthalate vs. Control","Unclassified"
"50",4.39079660040105,-4.20414322040172,1.12560958357218,-3.73499238258053,0.000187720869214453,0.00126711586719756,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas","Enriched","Terephthalate vs. Control","Brevundimonas"
"51",4.87502686561571,5.96299194603215,1.5401475940512,3.87170162721035,0.000108078202151962,0.000798046588255554,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylotenera","Enriched","Terephthalate vs. Control","Methylotenera"
"52",2.81910976629636,5.1717103979938,1.36065378413069,3.80090105088559,0.000144170869534452,0.00100919608674116,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Enriched","Terephthalate vs. Control","Caulobacter"
"53",2.39518799986501,4.98878646131217,1.59252684438849,3.13262315099486,0.00173251729160182,0.00818614420281859,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter","Enriched","Terephthalate vs. Control","Rhizobacter"
"54",2.17151426694488,2.99483714298715,0.661030313796728,4.53055946222171,5.8827693937913e-06,6.54025538486209e-05,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Enriched","Terephthalate vs. Control","Devosia"
"55",4.58746208256212,5.87107618436004,1.26279358092371,4.64927623409795,3.33101846393942e-06,4.19708326456367e-05,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Enriched","Terephthalate vs. Control","Terrimonas"
"56",1.10663587538908,-3.08831752551554,0.925234429496707,-3.33787570701998,0.000844215039254318,0.00483504977027473,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","Enriched","Terephthalate vs. Control","Shinella"
"57",1.87392258477283,3.72414478583809,1.10251489059477,3.37786348067285,0.00073051337705222,0.00445377510525386,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella","Enriched","Terephthalate vs. Control","Reyranella"
"58",2.46243640499513,4.84805361007557,1.18083864068069,4.10560210604299,4.03263105365796e-05,0.000317569695475564,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Enriched","Terephthalate vs. Control","Lacunisphaera"
"59",3.84619320900868,5.66957026504403,1.84262488554398,3.07689878147404,0.00209166313102568,0.00964205687228913,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira","Enriched","Terephthalate vs. Control","Nitrospira"
"60",1.59176165752673,4.32181225087098,1.02727207377772,4.20707654884245,2.58695531718822e-05,0.000222242979522079,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA,"Enriched","Terephthalate vs. Control","Unclassified"
"61",1.61479367225415,4.4164376711295,1.39932581757465,3.15611819324836,0.00159884057932984,0.00774822742290617,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Enriched","Terephthalate vs. Control","Caulobacter"
"62",1.61852086584961,4.41614248604622,1.39060973298449,3.17568788805212,0.0014948168484123,0.00743474695657694,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,"Enriched","Terephthalate vs. Control","Unclassified"
"63",0.666804510864573,3.13922610825733,0.921614369431469,3.40622521998423,0.000658678177619763,0.0041496725190045,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","Enriched","Terephthalate vs. Control","Burkholderia-Caballeronia-Paraburkholderia"
