"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","threshold","Comparison","Enriched_Genus","Where_Enriched","Genera"
"514",0.242442511215883,-1.71998269962537,2.91285049008185,-0.590480941428972,0.554868259431149,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"515",0.117263378796821,-0.535056397357922,2.44109280793098,-0.219187240902743,0.826504194123128,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"516",0.0503981162336215,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"517",0.17929231318404,0.363229195363621,2.62917567201241,0.138153261963511,0.890119292349386,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Cupriavidus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"518",0.227090180410995,0.666711686800293,1.67877804164143,0.39714105752087,0.691263444693336,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"519",0.0075853993635277,-0.456093902286319,2.91431470262019,-0.156501252893607,0.87563793174583,NA,"Bacteria","Firmicutes","Bacilli","Brevibacillales","Brevibacillaceae","Brevibacillus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"520",0.304358127376382,0.68742002833411,2.05411422781242,0.334655210029968,0.7378851922408,NA,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"521",0.00981691232822124,-0.297507320251855,2.91436237058697,-0.102083160026505,0.918690667531064,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"522",0.203285597777382,-1.45797956153959,2.9134277600155,-0.500434430381016,0.616769214933693,NA,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"523",0.0125995290584054,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"524",0.060996988125979,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","Chryseolinea","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"525",0.145397403216819,-1.04773861433192,2.26234164094066,-0.463121305540873,0.643277419249979,NA,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Longivirga","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"526",0.315941178498123,-1.86064436643377,2.30779794869233,-0.80624231748194,0.420103142884156,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","SH3-11","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"527",0.143841134112339,-1.17311393683846,2.61404571040388,-0.44877330651468,0.653595196681802,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"528",0.0133789363869304,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Caenimonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"529",0.0636686848328165,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"530",0.0250364039969261,-0.461850296462911,2.91431148170722,-0.158476641691147,0.874081225290227,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"531",0.0124802029621224,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"532",0.0128376130140764,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"533",0.32727677378242,1.1059678266887,2.73385832917259,0.404544674055375,0.685812233449258,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"534",0.241416236225142,-1.03863589128578,2.91368486508398,-0.356468162954831,0.721489990515772,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"535",0.0914696487252923,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"536",0.0629347396003524,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"537",0.14334059411002,-0.874830759169619,2.91406709202557,-0.30020954615754,0.764017323944609,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavihumibacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"538",0.0133789363869304,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"539",0.0894229449790254,0.116175042919104,2.89896473389588,0.0400746658145709,0.968033599323322,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"540",0.0328597674463902,-0.461850296462911,2.91431148170722,-0.158476641691147,0.874081225290227,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
