"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus"
"sp966",0.0375411141183451,-0.0405007788277834,2.91200893474882,-0.0139081918137304,0.988903226240209,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"sp967",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae",NA
"sp968",0.0135224466898752,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Chryseobacterium"
"sp969",0.129782530597972,0.0672835967326769,2.30842263217576,0.0291470009845035,0.976747350339742,0.998452937578405,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"sp971",0.0498692755434482,0.298652878232046,2.91202788113517,0.102558385572746,0.918313472116831,0.998452937578405,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Citrifermentans"
"sp972",0.0718133354589091,-0.349251478643096,2.91166129225809,-0.11994921235232,0.904523380045912,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Simplicispira"
"sp973",0.136832542708622,0.948958424564651,2.91166087154633,0.3259165357608,0.744487504476408,0.998452937578405,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera"
"sp974",0.0415800616388217,0.184470317580846,2.91201172568474,0.0633480682628325,0.94948933965957,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Lentimicrobiaceae",NA
"sp976",0.00506264451263473,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"sp977",0.0625876295284983,0.355270311474081,2.91195607450183,0.122004007747562,0.902895844260947,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Sulfuritalea"
"sp979",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"sp980",0.0625223301708874,0.47056676646872,2.9119640784158,0.161597723665851,0.871622650003539,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp981",0.0635509752439446,0.239973204802921,2.91195021399668,0.0824097897173716,0.934320851462768,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix"
"sp982",0.0568278716996142,0.355252812212168,2.91201240417807,0.121995638377935,0.902902472540242,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingosinicella"
"sp983",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp984",0.137732469549698,0.76495215701235,2.46576838176231,0.310228715182742,0.756387035442775,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum"
"sp985",0.136041655566084,0.765101795634608,2.91180322517494,0.262758756848565,0.792736526026861,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Methylophilaceae","Methylophilus"
"sp987",0.12160950191013,0.182447664908665,2.50811091324143,0.0727430609011119,0.942010581651479,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp988",0.0220617687055338,-0.0405007788277834,2.91200893474882,-0.0139081918137304,0.988903226240209,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter"
"sp989",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp990",0.0253913792221737,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp991",0,NA,NA,NA,NA,NA,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"sp992",0.0689770695221145,-0.0448032270561783,2.80021507502298,-0.0159999235258065,0.987234452705201,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp993",0.15963349391817,0.8876685770058,2.91170637570552,0.304861982105154,0.760471272108042,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp994",0.0223317244591779,0.242108825515382,2.91204342347397,0.0831405272200765,0.933739801316347,NA,"Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides"
"sp995",0,0,0,0,1,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp997",0.0864577825383324,-0.413086079326337,2.80870779669796,-0.147073355160683,0.883074120654562,0.998452937578405,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp998",0.0688675287758383,-0.102489438962269,2.91191116538765,-0.0351966228161446,0.971922955166667,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp999",0.113809075300182,0.355309561449444,2.52876600445227,0.140507093508797,0.888259348280104,0.998452937578405,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp1000",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"sp1001",0.0912275015410751,-0.274257460986914,2.9118574896376,-0.0941864297833639,0.924961064315537,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Dokdonella"
"sp1002",0.109412161621807,0.0673440206552472,2.21041854023704,0.0304666376205953,0.975694900344869,0.998452937578405,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"sp1003",0.085633013160227,0.176184660859955,2.60312612388575,0.0676819533419149,0.946038815511716,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Halieaceae","OM60(NOR5)_clade"
"sp1004",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1005",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp1006",0.0114121910818489,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp1007",0.0475679797268529,-0.155790433782092,2.9119513937899,-0.0535003551619489,0.95733324767795,0.998452937578405,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp1008",0.0987174053381386,-0.396632182405368,2.58771926121609,-0.153274811665224,0.878181563325518,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodovastum"
"sp1009",0.0818617001679229,0.47056676646872,2.9119640784158,0.161597723665851,0.871622650003539,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1010",0.0460050860180609,0.298652878232046,2.91202788113517,0.102558385572746,0.918313472116831,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Polaromonas"
"sp1011",0.245890510148687,0.00912866107900161,1.89207658300349,0.004824678430569,0.99615047850397,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter"
"sp1012",0.137401644898308,0.413101133614169,2.91182656795172,0.141870102485107,0.887182610172926,0.998452937578405,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"sp1013",0.162825998002231,0.355380792276429,2.23637531564705,0.158909280472722,0.873740348849075,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus"
"sp1014",0.0915352012404605,-0.0461087893887653,2.91189655808051,-0.0158346247777289,0.987366325317406,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"sp1015",0.171370144223854,0.94864243516481,2.41541560246241,0.3927450142318,0.694507820093087,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingobium"
"sp1016",0.0922596388570026,0.528215039375076,2.59252797481035,0.203745164760938,0.838552646029568,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"sp1017",0.120830721377139,0.297657352323662,2.91182155089314,0.102223761697334,0.918579067442378,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"sp1018",0.0814326391789561,0.125729645381452,2.91193636113625,0.0431773328083281,0.965560174032916,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","SC-I-84",NA
"sp1020",0.0508052568486183,0.586024335750278,2.91191809155244,0.20125028154135,0.840502876697895,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp1022",0.0339543649541439,-0.0426699687845884,2.91197293512698,-0.0146532848124592,0.988308788671647,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer"
"sp1023",0.0228187648814874,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,0.998452937578405,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Acetobacterium"
"sp1024",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"sp1025",0.0586123061481621,0.355262642263709,2.78523454095213,0.127552145803227,0.898503403798895,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"sp1026",0.17263867409665,-0.353818734591131,2.91158572180888,-0.121520974615617,0.903278402474165,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes"
"sp1027",0.0807899409097692,-0.215614956685866,2.91189149263268,-0.0740463568891178,0.940973499012474,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Lutibacter"
"sp1028",0.0823519148716339,0.470567194371097,2.8058233339942,0.167710913466967,0.866810710098541,0.998452937578405,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp1029",0.0709731970430464,0.41291319558313,2.80189687527353,0.147369162379618,0.88284064459364,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia"
"sp1030",0.0857713387192048,0.521958553111444,2.5995886691817,0.200785054689343,0.840866649581826,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Dongiales","Dongiaceae","Dongia"
"sp1031",0.0492673832937266,-0.329731880939971,2.91186415981998,-0.113237384315467,0.909842357866049,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045"
"sp1032",0.0731249684619366,0.298652878232046,2.91202788113517,0.102558385572746,0.918313472116831,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"sp1033",0.0177395891287108,-0.155790432742903,2.9119513937904,-0.0535003548050695,0.957333247962292,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp1034",0.0857950686183886,0.0104352633004731,2.91188101499653,0.00358368465151228,0.997140639466137,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp1036",0.154759235322957,0.355349178774256,2.4131930596418,0.147252693834203,0.882932570200803,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhizobacter"
"sp1037",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Diplosphaera"
"sp1038",0.0557148868494812,0.181865010623908,2.91192108683733,0.0624553362541266,0.950200228969758,0.998452937578405,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"sp1039",0.0824634011131569,-0.452372675509048,2.91175340468568,-0.155360915790835,0.876536794668087,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp1040",0.108066240837093,0.297743857113574,2.37494442537347,0.125368768183598,0.900231612385404,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Leptothrix"
"sp1041",0.0746298378908366,-0.452372114281392,2.91175340526095,-0.155360723014541,0.876536946636178,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter"
"sp1042",0.0116115174658469,0.0171403354882387,2.91203942610042,0.00588602452789993,0.995303659022376,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter"
"sp1043",0.233712036317463,0.0664439362389865,2.16950983945459,0.0306262433249394,0.97556761281659,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","966-1"
"sp1044",0.199452290514744,0.35545484241267,2.05208911218148,0.173216085160553,0.86248158062118,0.998452937578405,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas"
"sp1045",0.0653004563723344,0.25477958986013,2.91194379698145,0.0874946797133369,0.930278314188912,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Ectothiorhodospirales","Thioalkalispiraceae","Thioalkalispira-Sulfurivermis"
"sp1047",0.0463557134693253,-0.155790432742903,2.9119513937904,-0.0535003548050694,0.957333247962292,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"sp1048",0.0135224466898752,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Desulfobacterota","Desulfuromonadia","Geobacterales","Geobacteraceae","Geobacter"
"sp1049",0.0772161904693682,-0.329731880939971,2.91186415981998,-0.113237384315467,0.909842357866049,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Shewanellaceae","Shewanella"
"sp1050",0.138566697532141,0.00992083195256616,1.9979842197048,0.00496542057475906,0.996038183865541,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae",NA
"sp1051",0.0262009683293487,0.242108825515382,2.91204342347397,0.0831405272200764,0.933739801316347,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus"
"sp1052",0.157598760411781,0.346628616883577,2.11423233924593,0.163950106357377,0.869770421566089,0.998452937578405,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"sp1053",0.0895734844301342,0.0104352625357758,2.91188101499618,0.0035836843888999,0.99714063967567,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA
"sp1054",0.323065816915057,0.656798901198063,2.12125199156939,0.309627947932832,0.756843900668527,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","NS11-12_marine_group",NA
"sp1055",0.0401747698757325,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12"
"sp1056",0.0237378650645969,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp1057",0.0951676210433988,0.644842111680773,2.91188647443862,0.221451666245021,0.824740767029481,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia"
"sp1058",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp1060",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"sp1061",0.147473534171957,0.707333129210995,2.44490565120112,0.289308967347473,0.772344950652097,0.998452937578405,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Candidatus_Planktophila"
"sp1062",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Sphingobacterium"
"sp1063",0.0477590199354218,0.298652878232046,2.91202788113517,0.102558385572746,0.918313472116831,0.998452937578405,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"sp1064",0.112622781154395,-0.102489439027683,2.91191116538762,-0.0351966228386093,0.971922955148754,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae",NA
"sp1065",0.110218938826333,-0.215614959327813,2.91189149263151,-0.0740463577964438,0.940973498290514,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp1066",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1067",0.0162345383849969,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp1068",0.111272314108829,-0.046835241971917,2.2079959226098,-0.0212116523822919,0.983076819117534,0.998452937578405,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Conexibacter"
"sp1069",0.100789175456716,0.23998559660203,2.91189625156926,0.0824155724891292,0.934316253120634,0.998452937578405,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"sp1070",0.0985575428576335,-0.641644399585715,2.91155946606599,-0.220378256760349,0.825576577759026,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax"
"sp1071",0.011144726335901,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga"
"sp1073",0.0148878163061186,-0.0405007788277834,2.91200893474882,-0.0139081918137304,0.988903226240209,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Zoogloea"
"sp1074",0.0114121910818489,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp1075",0.0115409075682843,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodopseudomonas"
"sp1076",0.0342030999922852,0.242108825515382,2.91204342347397,0.0831405272200765,0.933739801316347,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1077",0.0113885546907684,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"sp1078",0.056294466627371,0.241014370291189,2.91199618318489,0.0827660323467828,0.934037578687797,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Hydrogenophilaceae","Thiobacillus"
"sp1079",0.0778907773948684,-0.102355816361878,2.59879068488768,-0.0393859409136298,0.968582688738519,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter"
"sp1080",0.0911452313491992,0.124777333066819,2.59542589704061,0.0480758603854168,0.96165578457622,0.998452937578405,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"sp1081",0.125852468912129,0.470761503465629,2.32384961925173,0.20257829920045,0.839464653036415,0.998452937578405,"Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter"
"sp1082",0.0759761499876725,-0.155790435285685,2.91195139378918,-0.0535003556783146,0.957333247266539,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Xylophilus"
"sp1083",0.102930229147393,0.240056365894706,2.5706988625524,0.0933817528733639,0.925600286266736,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp1084",0.145114571284151,0.0106322939694653,2.43459443616921,0.00436717254073536,0.99651551153153,0.998452937578405,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus_Xiphinematobacter"
"sp1085",0.0902265143758384,-0.103759380745789,2.91187046075867,-0.0356332406073981,0.971574802972558,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13",NA
"sp1086",0.0545438418835881,-0.100316002499013,2.91194472388278,-0.0344498306153462,0.97251844794622,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter"
"sp1088",0.00578850530340699,0.0171403354882387,2.91203942610042,0.00588602452789993,0.995303659022376,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1089",0.21357374075165,0.413136254201482,2.4858771396648,0.166193351879486,0.868004791125842,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp1090",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"sp1091",0.0235395414220604,0.072614765757519,2.91203275637612,0.024936108839615,0.980105925492568,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas"
"sp1092",0.0426813766155697,-0.155790432742903,2.9119513937904,-0.0535003548050694,0.957333247962292,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax"
"sp1094",0.0455760984990021,-0.155790432742903,2.9119513937904,-0.0535003548050695,0.957333247962291,0.998452937578405,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae",NA
"sp1095",0,NA,NA,NA,NA,NA,"Bacteria","Myxococcota","Polyangia","Haliangiales","Haliangiaceae","Haliangium"
"sp1096",0.0851060319744631,0.0681854179839101,2.59944453923946,0.0262307646709245,0.979073277660931,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium"
"sp1097",0.140378792993902,-0.577692705278119,2.91162897192417,-0.198408763907974,0.842725261140399,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA
"sp1098",0.0728847724285753,0.412908814397731,2.91198777291806,0.141796204722371,0.887240981971887,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp1099",0.133201619822504,0.704485480786837,2.91184852029486,0.241937544441872,0.808828557887695,0.998452937578405,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA
"sp1100",0.0464327600885543,-0.155790432742903,2.9119513937904,-0.0535003548050695,0.957333247962291,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"sp1101",0.0811602626954912,-0.215614956685866,2.91189149263268,-0.0740463568891178,0.940973499012474,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella"
"sp1102",0.0563580998808351,0.241014370291189,2.91199618318489,0.0827660323467828,0.934037578687797,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys"
"sp1103",0.110691416368569,0.297643548664261,2.91187255635084,0.10221723063226,0.918584251324227,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp1104",0.0114121910818489,0.130253278512328,2.9120644539051,0.0447288446303642,0.964323442010501,NA,"Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix"
"sp1105",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"sp1106",0.107380248179401,-0.103596302238569,2.55531840872897,-0.0405414455923316,0.967661465381885,0.998452937578405,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae",NA
"sp1107",0.0775832679408117,0.41293368970694,2.81039737315008,0.146930712949001,0.883186709576459,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","UKL13-1"
"sp1108",0.0675281752827633,0.124250056819303,2.8097128613099,0.044221620838998,0.964727747972409,0.998452937578405,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"sp1109",0.0725876206651514,0.412908814397731,2.91198777291806,0.141796204722371,0.887240981971887,0.998452937578405,"Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA
"sp1110",0.0228243821636977,0.18572820009639,2.91205802985357,0.0637790175169446,0.94914618583288,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","DSSD61"
"sp1111",0.0716627381307554,0.297658875173446,2.59534025742396,0.114689730690222,0.908691053935789,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas"
"sp1112",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas"
"sp1113",0.0202505780505389,0.298652878232046,2.91202788113517,0.102558385572746,0.918313472116831,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Salisediminibacteriaceae","Alkalicoccus"
"sp1114",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","LD29"
"sp1115",0.12472093290228,0.704485480786837,2.91184852029486,0.241937544441872,0.808828557887695,0.998452937578405,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","Cellvibrio"
"sp1116",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Chelatococcus"
